,filename,start_time,end_time,site_id,time_difference
725,flevopark_8_audio1_2021-11-22_16-00-00_(19),2021-11-22 16:00:00+00:00,2021-11-22 18:23:09+00:00,flevopark_8_,-595158.5
726,flevopark_8_audio1_2021-11-23_05-00-00_(22),2021-11-23 05:00:00+00:00,2021-11-23 07:23:09+00:00,flevopark_8_,-641958.5
727,flevopark_8_audio1_2021-11-23_16-00-00_(24),2021-11-23 16:00:00+00:00,2021-11-23 18:23:09+00:00,flevopark_8_,-681558.5
728,flevopark_8_audio1_2021-12-11_05-00-00_(0),2021-12-11 05:00:00+00:00,2021-12-11 05:10:11+00:00,flevopark_8_,-53430.5
729,flevopark_8_audio1_2021-09-17_14-19-00_(7),2021-09-17 14:19:00+00:00,2021-09-17 16:42:09+00:00,flevopark_8_,8860.5
730,flevopark_8_audio1_2021-09-17_04-46-20_(2),2021-09-17 04:46:20+00:00,2021-09-17 07:09:29+00:00,flevopark_8_,-29213.5
731,flevopark_8_audio1_2021-09-17_02-23-10_(8),2021-09-17 02:23:10+00:00,2021-09-17 04:46:19+00:00,flevopark_8_,-20623.5
732,flevopark_8_audio1_2021-09-17_11-55-50_(5),2021-09-17 11:55:50+00:00,2021-09-17 14:18:59+00:00,flevopark_8_,17450.5
733,flevopark_8_audio1_2021-09-17_11-55-50_(13),2021-09-17 11:55:50+00:00,2021-09-17 14:18:59+00:00,flevopark_8_,17450.5
734,flevopark_8_audio1_2021-09-17_07-09-30_(10),2021-09-17 07:09:30+00:00,2021-09-17 09:32:39+00:00,flevopark_8_,34630.5
735,flevopark_8_audio1_2021-09-17_23-51-40_(18),2021-09-17 23:51:40+00:00,2021-09-18 00:00:00+00:00,flevopark_8_,-975.0
736,flevopark_8_audio1_2021-09-18_04-46-22_(21),2021-09-18 04:46:22+00:00,2021-09-18 07:09:31+00:00,flevopark_8_,-22701.5
737,flevopark_8_audio1_2021-09-20_00-00-00_(27),2021-09-20 00:00:00+00:00,2021-09-20 00:11:54+00:00,flevopark_8_,-19090.0
738,flevopark_8_audio1_2021-09-18_09-32-42_(23),2021-09-18 09:32:42+00:00,2021-09-18 11:55:51+00:00,flevopark_8_,7025.5
739,flevopark_8_audio1_2021-09-26_00-00-00_(33),2021-09-26 00:00:00+00:00,2021-09-26 00:04:04+00:00,flevopark_8_,-52523.0
740,flevopark_8_audio1_2021-09-28_00-00-00_(35),2021-09-28 00:00:00+00:00,2021-09-28 00:01:28+00:00,flevopark_8_,-28040.0
741,flevopark_8_audio1_2021-09-21_00-00-00_(28),2021-09-21 00:00:00+00:00,2021-09-21 00:07:58+00:00,flevopark_8_,-39987.0
742,flevopark_9_audio1_2021-12-10_05-00-00_(3),2021-12-10 05:00:00+00:00,2021-12-10 07:23:09+00:00,flevopark_9_,410083.5
743,flevopark_9_audio1_2021-12-09_18-23-10_(1),2021-12-09 18:23:10+00:00,2021-12-09 20:46:19+00:00,flevopark_9_,448293.5
744,flevopark_9_audio1_2021-12-11_07-23-10_(9),2021-12-11 07:23:10+00:00,2021-12-11 09:00:00+00:00,flevopark_9_,316483.0
745,flevopark_9_audio1_2021-12-11_20-46-20_(12),2021-12-11 20:46:20+00:00,2021-12-11 22:00:00+00:00,flevopark_9_,268988.0
746,flevopark_9_audio1_2021-12-11_16-00-00_(10),2021-12-11 16:00:00+00:00,2021-12-11 18:23:09+00:00,flevopark_9_,284083.5
747,flevopark_9_audio1_2021-12-11_18-23-10_(11),2021-12-11 18:23:10+00:00,2021-12-11 20:46:19+00:00,flevopark_9_,275493.5
748,flevopark_9_audio1_2021-12-12_20-46-20_(17),2021-12-12 20:46:20+00:00,2021-12-12 22:00:00+00:00,flevopark_9_,182588.0
749,flevopark_9_audio1_2021-12-13_05-00-00_(18),2021-12-13 05:00:00+00:00,2021-12-13 07:23:09+00:00,flevopark_9_,150883.5
750,flevopark_9_audio1_2021-12-10_20-46-20_(7),2021-12-10 20:46:20+00:00,2021-12-10 22:00:00+00:00,flevopark_9_,355388.0
751,flevopark_9_audio1_2021-12-13_07-23-10_(19),2021-12-13 07:23:10+00:00,2021-12-13 09:00:00+00:00,flevopark_9_,143683.0
752,flevopark_9_audio1_2021-12-13_16-00-00_(20),2021-12-13 16:00:00+00:00,2021-12-13 18:23:09+00:00,flevopark_9_,111283.5
753,flevopark_9_audio1_2021-12-15_05-00-00_(27),2021-12-15 05:00:00+00:00,2021-12-15 05:22:48+00:00,flevopark_9_,-17188.0
754,flevopark_9_audio1_2021-12-14_07-23-10_(24),2021-12-14 07:23:10+00:00,2021-12-14 09:00:00+00:00,flevopark_9_,57283.0
755,flevopark_9_audio1_2021-12-14_16-00-00_(25),2021-12-14 16:00:00+00:00,2021-12-14 18:23:09+00:00,flevopark_9_,24883.5
756,flevopark_9_audio1_2021-12-14_05-00-00_(23),2021-12-14 05:00:00+00:00,2021-12-14 07:23:09+00:00,flevopark_9_,64483.5
757,flevopark_9_audio1_2021-09-16_12-52-15_(1),2021-09-16 12:52:15+00:00,2021-09-16 15:15:24+00:00,flevopark_9_,1140961.5
758,flevopark_9_audio1_2021-09-16_15-15-25_(2),2021-09-16 15:15:25+00:00,2021-09-16 17:38:34+00:00,flevopark_9_,1132371.5
759,flevopark_9_audio1_2021-09-16_17-38-35_(3),2021-09-16 17:38:35+00:00,2021-09-16 20:01:44+00:00,flevopark_9_,1123781.5
760,flevopark_9_audio1_2021-09-16_10-29-05_(0),2021-09-16 10:29:05+00:00,2021-09-16 12:52:14+00:00,flevopark_9_,1149551.5
761,flevopark_9_audio1_2021-09-17_00-00-01_(6),2021-09-17 00:00:01+00:00,2021-09-17 02:23:10+00:00,flevopark_9_,1100895.5
762,flevopark_9_audio1_2021-09-16_22-24-55_(5),2021-09-16 22:24:55+00:00,2021-09-17 00:00:00+00:00,flevopark_9_,1108043.5
763,flevopark_9_audio1_2021-09-17_14-19-01_(12),2021-09-17 14:19:01+00:00,2021-09-17 16:42:10+00:00,flevopark_9_,1049355.5
764,flevopark_9_audio1_2021-09-17_23-51-41_(16),2021-09-17 23:51:41+00:00,2021-09-18 00:00:00+00:00,flevopark_9_,1019040.5
765,flevopark_9_audio1_2021-09-17_21-28-31_(15),2021-09-17 21:28:31+00:00,2021-09-17 23:51:40+00:00,flevopark_9_,1023585.5
766,flevopark_9_audio1_2021-09-21_00-00-00_(20),2021-09-21 00:00:00+00:00,2021-09-21 00:08:52+00:00,flevopark_9_,759325.0
767,flevopark_9_audio1_2021-09-27_00-00-00_(26),2021-09-27 00:00:00+00:00,2021-09-27 00:03:05+00:00,flevopark_9_,241098.5
768,flevopark_9_audio1_2021-09-26_00-00-00_(25),2021-09-26 00:00:00+00:00,2021-09-26 00:03:33+00:00,flevopark_9_,327484.5
769,flevopark_9_audio1_2021-09-30_20-46-20_(31),2021-09-30 20:46:20+00:00,2021-09-30 22:00:00+00:00,flevopark_9_,-94999.0
770,flevopark_9_audio1_2021-09-18_00-00-02_(17),2021-09-18 00:00:02+00:00,2021-09-18 02:22:33+00:00,flevopark_9_,1014513.5
771,flevopark_9_audio1_2021-09-25_00-00-00_(24),2021-09-25 00:00:00+00:00,2021-09-25 00:04:59+00:00,flevopark_9_,413841.5
772,flevopark_9_audio1_2021-09-30_16-00-00_(29),2021-09-30 16:00:00+00:00,2021-09-30 18:23:09+00:00,flevopark_9_,-79903.5
773,flevopark_9_audio1_2021-10-01_07-23-10_(33),2021-10-01 07:23:10+00:00,2021-10-01 09:00:00+00:00,flevopark_9_,-133904.0
774,flevopark_9_audio1_2021-11-23_16-00-00_(110),2021-11-23 16:00:00+00:00,2021-11-23 18:23:09+00:00,flevopark_9_,-168025.5
775,flevopark_9_audio1_2021-11-23_20-46-20_(112),2021-11-23 20:46:20+00:00,2021-11-23 22:00:00+00:00,flevopark_9_,-183121.0
776,flevopark_9_audio1_2021-11-24_07-23-10_(114),2021-11-24 07:23:10+00:00,2021-11-24 08:25:52+00:00,flevopark_9_,-221002.0
777,flevopark_9_audio1_2021-11-24_05-00-00_(113),2021-11-24 05:00:00+00:00,2021-11-24 07:23:09+00:00,flevopark_9_,-214825.5
778,flevopark_9_audio1_2021-11-18_20-46-20_(87),2021-11-18 20:46:20+00:00,2021-11-18 22:00:00+00:00,flevopark_9_,-92070.0
779,flevopark_9_audio1_2021-11-11_18-23-10_(66),2021-11-11 18:23:10+00:00,2021-11-11 20:46:19+00:00,flevopark_9_,174596.5
780,flevopark_9_audio1_2021-11-14_07-23-10_(79),2021-11-14 07:23:10+00:00,2021-11-14 09:00:00+00:00,flevopark_9_,-43614.0
781,flevopark_9_audio1_2021-11-12_20-46-20_(72),2021-11-12 20:46:20+00:00,2021-11-12 22:00:00+00:00,flevopark_9_,81691.0
782,flevopark_9_audio1_2021-10-02_20-46-20_(41),2021-10-02 20:46:20+00:00,2021-10-02 22:00:00+00:00,flevopark_9_,-267799.0
783,flevopark_9_audio1_2021-11-15_16-00-00_(83),2021-11-15 16:00:00+00:00,2021-11-15 16:20:03+00:00,flevopark_9_,20128.5
784,flevopark_9_audio1_2021-11-14_05-00-00_(78),2021-11-14 05:00:00+00:00,2021-11-14 07:23:09+00:00,flevopark_9_,-36413.5
785,flevopark_9_audio1_2021-11-18_16-00-00_(85),2021-11-18 16:00:00+00:00,2021-11-18 18:23:09+00:00,flevopark_9_,-76974.5
786,flevopark_9_audio1_2021-11-21_20-46-20_(102),2021-11-21 20:46:20+00:00,2021-11-21 22:00:00+00:00,flevopark_9_,-10321.0
787,flevopark_9_audio1_2021-10-03_07-23-10_(43),2021-10-03 07:23:10+00:00,2021-10-03 09:00:00+00:00,flevopark_9_,-306704.0
788,flevopark_9_audio1_2021-10-02_18-23-10_(40),2021-10-02 18:23:10+00:00,2021-10-02 20:46:19+00:00,flevopark_9_,-261293.5
789,flevopark_9_audio1_2021-10-04_16-00-00_(48),2021-10-04 16:00:00+00:00,2021-10-04 16:19:55+00:00,flevopark_9_,-421806.5
790,flevopark_9_audio1_2021-11-23_05-00-00_(108),2021-11-23 05:00:00+00:00,2021-11-23 07:23:09+00:00,flevopark_9_,-128425.5
791,flevopark_9_audio1_2021-11-14_18-23-10_(81),2021-11-14 18:23:10+00:00,2021-11-14 20:46:19+00:00,flevopark_9_,-84603.5
792,flevopark_9_audio1_2021-11-12_07-23-10_(69),2021-11-12 07:23:10+00:00,2021-11-12 09:00:00+00:00,flevopark_9_,129186.0
793,flevopark_9_audio1_2021-10-02_05-00-00_(37),2021-10-02 05:00:00+00:00,2021-10-02 07:23:09+00:00,flevopark_9_,-213103.5
794,flevopark_9_audio1_2021-11-13_07-23-10_(74),2021-11-13 07:23:10+00:00,2021-11-13 09:00:00+00:00,flevopark_9_,42786.0
795,flevopark_9_audio1_2021-11-11_16-00-00_(65),2021-11-11 16:00:00+00:00,2021-11-11 18:23:09+00:00,flevopark_9_,183186.5
796,flevopark_9_audio1_2021-10-01_05-00-00_(32),2021-10-01 05:00:00+00:00,2021-10-01 07:23:09+00:00,flevopark_9_,-126703.5
797,flevopark_9_audio1_2021-10-02_16-00-00_(39),2021-10-02 16:00:00+00:00,2021-10-02 18:23:09+00:00,flevopark_9_,-252703.5
798,flevopark_9_audio1_2021-11-13_16-00-00_(75),2021-11-13 16:00:00+00:00,2021-11-13 18:23:09+00:00,flevopark_9_,10386.5
799,flevopark_9_audio1_2021-10-03_18-23-10_(45),2021-10-03 18:23:10+00:00,2021-10-03 20:46:19+00:00,flevopark_9_,-347693.5
800,flevopark_9_audio1_2021-10-01_20-46-20_(36),2021-10-01 20:46:20+00:00,2021-10-01 22:00:00+00:00,flevopark_9_,-181399.0
801,flevopark_9_audio1_2021-10-05_16-00-00_(50),2021-10-05 16:00:00+00:00,2021-10-05 16:10:03+00:00,flevopark_9_,-507910.5
802,flevopark_9_audio1_2021-10-09_05-00-00_(57),2021-10-09 05:00:00+00:00,2021-10-09 05:03:01+00:00,flevopark_9_,-813699.5
803,flevopark_9_audio1_2021-10-09_16-00-00_(58),2021-10-09 16:00:00+00:00,2021-10-09 16:02:38+00:00,flevopark_9_,-853288.0
804,flevopark_9_audio1_2021-11-21_16-00-00_(100),2021-11-21 16:00:00+00:00,2021-11-21 18:23:09+00:00,flevopark_9_,4774.5
805,flevopark_9_audio1_2021-12-12_18-23-10_(16),2021-12-12 18:23:10+00:00,2021-12-12 20:46:19+00:00,flevopark_9_,189093.5
806,flevopark_9_audio1_2021-12-09_16-00-00_(0),2021-12-09 16:00:00+00:00,2021-12-09 18:23:09+00:00,flevopark_9_,456883.5
807,flevopark_9_audio1_2021-12-10_07-23-10_(4),2021-12-10 07:23:10+00:00,2021-12-10 09:00:00+00:00,flevopark_9_,402883.0
808,flevopark_9_audio1_2021-12-10_16-00-00_(5),2021-12-10 16:00:00+00:00,2021-12-10 18:23:09+00:00,flevopark_9_,370483.5
809,flevopark_9_audio1_2021-12-10_18-23-10_(6),2021-12-10 18:23:10+00:00,2021-12-10 20:46:19+00:00,flevopark_9_,361893.5
810,flevopark_9_audio1_2021-12-12_05-00-00_(13),2021-12-12 05:00:00+00:00,2021-12-12 07:23:09+00:00,flevopark_9_,237283.5
811,flevopark_9_audio1_2021-12-12_16-00-00_(15),2021-12-12 16:00:00+00:00,2021-12-12 18:23:09+00:00,flevopark_9_,197683.5
812,flevopark_9_audio1_2021-12-11_05-00-00_(8),2021-12-11 05:00:00+00:00,2021-12-11 07:23:09+00:00,flevopark_9_,323683.5
813,flevopark_9_audio1_2021-12-16_05-00-00_(29),2021-12-16 05:00:00+00:00,2021-12-16 05:11:43+00:00,flevopark_9_,-103255.5
814,flevopark_9_audio1_2021-12-13_20-46-20_(22),2021-12-13 20:46:20+00:00,2021-12-13 22:00:00+00:00,flevopark_9_,96188.0
815,flevopark_9_audio1_2021-12-14_18-23-10_(26),2021-12-14 18:23:10+00:00,2021-12-14 19:34:14+00:00,flevopark_9_,18456.0
816,flevopark_9_audio1_2021-12-09_20-46-20_(2),2021-12-09 20:46:20+00:00,2021-12-09 22:00:00+00:00,flevopark_9_,441788.0
817,flevopark_9_audio1_2021-12-15_16-00-00_(28),2021-12-15 16:00:00+00:00,2021-12-15 16:18:12+00:00,flevopark_9_,-56650.0
818,flevopark_9_audio1_2021-12-13_18-23-10_(21),2021-12-13 18:23:10+00:00,2021-12-13 20:46:19+00:00,flevopark_9_,102693.5
819,flevopark_9_audio1_2021-12-12_07-23-10_(14),2021-12-12 07:23:10+00:00,2021-12-12 09:00:00+00:00,flevopark_9_,230083.0
820,flevopark_9_audio1_2021-09-17_02-23-11_(7),2021-09-17 02:23:11+00:00,2021-09-17 04:46:20+00:00,flevopark_9_,1092305.5
821,flevopark_9_audio1_2021-09-16_20-01-45_(4),2021-09-16 20:01:45+00:00,2021-09-16 22:24:54+00:00,flevopark_9_,1115191.5
822,flevopark_9_audio1_2021-09-17_04-46-21_(8),2021-09-17 04:46:21+00:00,2021-09-17 07:09:30+00:00,flevopark_9_,1083715.5
823,flevopark_9_audio1_2021-09-17_09-32-41_(10),2021-09-17 09:32:41+00:00,2021-09-17 11:55:50+00:00,flevopark_9_,1066535.5
824,flevopark_9_audio1_2021-09-17_11-55-51_(11),2021-09-17 11:55:51+00:00,2021-09-17 14:19:00+00:00,flevopark_9_,1057945.5
825,flevopark_9_audio1_2021-09-17_07-09-31_(9),2021-09-17 07:09:31+00:00,2021-09-17 09:32:40+00:00,flevopark_9_,1075125.5
826,flevopark_9_audio1_2021-09-17_19-05-21_(14),2021-09-17 19:05:21+00:00,2021-09-17 21:28:30+00:00,flevopark_9_,1032175.5
827,flevopark_9_audio1_2021-09-19_00-00-00_(18),2021-09-19 00:00:00+00:00,2021-09-19 00:18:52+00:00,flevopark_9_,931825.0
828,flevopark_9_audio1_2021-09-17_16-42-11_(13),2021-09-17 16:42:11+00:00,2021-09-17 19:05:20+00:00,flevopark_9_,1040765.5
829,flevopark_9_audio1_2021-09-29_00-00-00_(28),2021-09-29 00:00:00+00:00,2021-09-29 00:00:25+00:00,flevopark_9_,68378.5
830,flevopark_9_audio1_2021-09-20_00-00-00_(19),2021-09-20 00:00:00+00:00,2021-09-20 00:11:15+00:00,flevopark_9_,845653.5
831,flevopark_9_audio1_2021-09-24_00-00-00_(23),2021-09-24 00:00:00+00:00,2021-09-24 00:05:04+00:00,flevopark_9_,500239.0
832,flevopark_9_audio1_2021-09-28_00-00-00_(27),2021-09-28 00:00:00+00:00,2021-09-28 00:01:31+00:00,flevopark_9_,154745.5
833,flevopark_9_audio1_2021-09-22_00-00-00_(21),2021-09-22 00:00:00+00:00,2021-09-22 00:07:03+00:00,flevopark_9_,672979.5
834,flevopark_9_audio1_2021-09-23_00-00-00_(22),2021-09-23 00:00:00+00:00,2021-09-23 00:06:47+00:00,flevopark_9_,586587.5
835,flevopark_9_audio1_2021-09-30_18-23-10_(30),2021-09-30 18:23:10+00:00,2021-09-30 20:46:19+00:00,flevopark_9_,-88493.5
836,flevopark_9_audio1_2021-10-01_18-23-10_(35),2021-10-01 18:23:10+00:00,2021-10-01 20:46:19+00:00,flevopark_9_,-174893.5
837,flevopark_9_audio1_2021-10-05_05-00-00_(49),2021-10-05 05:00:00+00:00,2021-10-05 05:10:44+00:00,flevopark_9_,-468331.0
838,flevopark_9_audio1_2021-11-12_16-00-00_(70),2021-11-12 16:00:00+00:00,2021-11-12 18:23:09+00:00,flevopark_9_,96786.5
839,flevopark_9_audio1_2021-11-23_07-23-10_(109),2021-11-23 07:23:10+00:00,2021-11-23 09:00:00+00:00,flevopark_9_,-135626.0
840,flevopark_9_audio1_2021-11-23_18-23-10_(111),2021-11-23 18:23:10+00:00,2021-11-23 20:46:19+00:00,flevopark_9_,-176615.5
841,flevopark_9_audio1_2021-11-18_18-23-10_(86),2021-11-18 18:23:10+00:00,2021-11-18 20:46:19+00:00,flevopark_9_,-85564.5
842,flevopark_9_audio1_2021-10-03_05-00-00_(42),2021-10-03 05:00:00+00:00,2021-10-03 07:23:09+00:00,flevopark_9_,-299503.5
843,flevopark_9_audio1_2021-10-04_05-00-00_(47),2021-10-04 05:00:00+00:00,2021-10-04 07:07:14+00:00,flevopark_9_,-385426.0
844,flevopark_9_audio1_2021-11-22_20-46-20_(107),2021-11-22 20:46:20+00:00,2021-11-22 22:00:00+00:00,flevopark_9_,-96721.0
845,flevopark_9_audio1_2021-10-03_20-46-20_(46),2021-10-03 20:46:20+00:00,2021-10-03 22:00:00+00:00,flevopark_9_,-354199.0
846,flevopark_9_audio1_2021-10-02_07-23-10_(38),2021-10-02 07:23:10+00:00,2021-10-02 09:00:00+00:00,flevopark_9_,-220304.0
847,flevopark_9_audio1_2021-11-14_20-46-20_(82),2021-11-14 20:46:20+00:00,2021-11-14 22:00:00+00:00,flevopark_9_,87740.0
848,flevopark_9_audio1_2021-11-22_16-00-00_(105),2021-11-22 16:00:00+00:00,2021-11-22 18:23:09+00:00,flevopark_9_,-81625.5
849,flevopark_9_audio1_2021-11-13_20-46-20_(77),2021-11-13 20:46:20+00:00,2021-11-13 22:00:00+00:00,flevopark_9_,-4709.0
850,flevopark_9_audio1_2021-10-03_16-00-00_(44),2021-10-03 16:00:00+00:00,2021-10-03 18:23:09+00:00,flevopark_9_,-339103.5
851,flevopark_9_audio1_2021-11-13_05-00-00_(73),2021-11-13 05:00:00+00:00,2021-11-13 07:23:09+00:00,flevopark_9_,49986.5
852,flevopark_9_audio1_2021-11-22_07-23-10_(104),2021-11-22 07:23:10+00:00,2021-11-22 09:00:00+00:00,flevopark_9_,-49226.0
853,flevopark_9_audio1_2021-11-21_07-23-10_(99),2021-11-21 07:23:10+00:00,2021-11-21 09:00:00+00:00,flevopark_9_,-6238.0
854,flevopark_9_audio1_2021-11-14_16-00-00_(80),2021-11-14 16:00:00+00:00,2021-11-14 18:23:09+00:00,flevopark_9_,-76013.5
855,flevopark_9_audio1_2021-10-01_16-00-00_(34),2021-10-01 16:00:00+00:00,2021-10-01 18:23:09+00:00,flevopark_9_,-166303.5
856,flevopark_9_audio1_2021-10-08_16-00-00_(56),2021-10-08 16:00:00+00:00,2021-10-08 16:03:53+00:00,flevopark_9_,-766925.5
857,flevopark_9_audio1_2021-10-08_05-00-00_(55),2021-10-08 05:00:00+00:00,2021-10-08 05:04:17+00:00,flevopark_9_,-727337.5
858,flevopark_9_audio1_2021-11-17_05-00-00_(84),2021-11-17 05:00:00+00:00,2021-11-17 05:10:44+00:00,flevopark_9_,45254.0
859,flevopark_9_audio1_2021-11-12_05-00-00_(68),2021-11-12 05:00:00+00:00,2021-11-12 07:23:09+00:00,flevopark_9_,136386.5
860,flevopark_9_audio1_2021-11-12_18-23-10_(71),2021-11-12 18:23:10+00:00,2021-11-12 20:46:19+00:00,flevopark_9_,88196.5
861,flevopark_9_audio1_2021-10-06_05-00-00_(51),2021-10-06 05:00:00+00:00,2021-10-06 05:07:12+00:00,flevopark_9_,-554625.0
862,flevopark_9_audio1_2021-11-22_05-00-00_(103),2021-11-22 05:00:00+00:00,2021-11-22 07:23:09+00:00,flevopark_9_,-42025.5
863,flevopark_9_audio1_2021-11-11_20-46-20_(67),2021-11-11 20:46:20+00:00,2021-11-11 22:00:00+00:00,flevopark_9_,168091.0
864,flevopark_9_audio1_2021-11-22_18-23-10_(106),2021-11-22 18:23:10+00:00,2021-11-22 20:46:19+00:00,flevopark_9_,-90215.5
865,flevopark_9_audio1_2021-10-06_16-00-00_(52),2021-10-06 16:00:00+00:00,2021-10-06 16:07:13+00:00,flevopark_9_,-594225.5
866,flevopark_9_audio1_2021-10-12_05-00-00_(63),2021-10-12 05:00:00+00:00,2021-10-12 05:00:09+00:00,flevopark_9_,-1072813.5
867,artis_24_audio1_2022-08-03_15-00-00_(23),2022-08-03 15:00:00+00:00,2022-08-03 15:10:00+00:00,artis_24_,1053.0
868,artis_24_audio1_2022-08-03_15-30-00_(25),2022-08-03 15:30:00+00:00,2022-08-03 15:40:00+00:00,artis_24_,-747.0
869,artis_24_audio1_2022-08-03_12-30-00_(13),2022-08-03 12:30:00+00:00,2022-08-03 12:40:00+00:00,artis_24_,10053.0
870,artis_24_audio1_2022-08-03_12-15-00_(12),2022-08-03 12:15:00+00:00,2022-08-03 12:25:00+00:00,artis_24_,10953.0
871,artis_24_audio1_2022-08-03_16-45-00_(30),2022-08-03 16:45:00+00:00,2022-08-03 16:55:00+00:00,artis_24_,-5247.0
872,artis_24_audio1_2022-08-03_16-30-00_(29),2022-08-03 16:30:00+00:00,2022-08-03 16:40:00+00:00,artis_24_,-4347.0
873,artis_24_audio1_2022-08-03_14-30-00_(21),2022-08-03 14:30:00+00:00,2022-08-03 14:40:00+00:00,artis_24_,2853.0
874,artis_24_audio1_2022-08-03_17-00-00_(31),2022-08-03 17:00:00+00:00,2022-08-03 17:10:00+00:00,artis_24_,-6147.0
875,artis_24_audio1_2022-08-03_17-30-00_(33),2022-08-03 17:30:00+00:00,2022-08-03 17:40:00+00:00,artis_24_,-7947.0
876,artis_24_audio1_2022-08-03_18-00-00_(35),2022-08-03 18:00:00+00:00,2022-08-03 18:10:00+00:00,artis_24_,-9747.0
877,artis_24_audio1_2022-08-03_16-15-00_(28),2022-08-03 16:15:00+00:00,2022-08-03 16:25:00+00:00,artis_24_,-3447.0
878,artis_24_audio1_2022-08-03_19-00-00_(39),2022-08-03 19:00:00+00:00,2022-08-03 19:10:00+00:00,artis_24_,-13347.0
879,artis_24_audio1_2022-08-03_17-45-00_(34),2022-08-03 17:45:00+00:00,2022-08-03 17:55:00+00:00,artis_24_,-8847.0
880,artis_24_audio1_2022-08-03_19-15-00_(40),2022-08-03 19:15:00+00:00,2022-08-03 19:25:00+00:00,artis_24_,-14247.0
881,artis_24_audio1_2022-08-03_18-30-00_(37),2022-08-03 18:30:00+00:00,2022-08-03 18:40:00+00:00,artis_24_,-11547.0
882,artis_24_audio1_2022-08-03_19-30-00_(41),2022-08-03 19:30:00+00:00,2022-08-03 19:40:00+00:00,artis_24_,-15147.0
883,artis_24_audio1_2022-08-03_20-00-00_(43),2022-08-03 20:00:00+00:00,2022-08-03 20:10:00+00:00,artis_24_,-16947.0
884,artis_24_audio1_2022-08-03_20-30-00_(45),2022-08-03 20:30:00+00:00,2022-08-03 20:40:00+00:00,artis_24_,-18747.0
885,artis_24_audio1_2022-08-03_21-15-00_(48),2022-08-03 21:15:00+00:00,2022-08-03 21:25:00+00:00,artis_24_,-21447.0
886,artis_24_audio1_2022-08-03_21-30-00_(49),2022-08-03 21:30:00+00:00,2022-08-03 21:40:00+00:00,artis_24_,-22347.0
887,artis_24_audio1_2022-08-03_20-45-00_(46),2022-08-03 20:45:00+00:00,2022-08-03 20:55:00+00:00,artis_24_,-19647.0
888,artis_24_audio1_2022-08-03_22-30-00_(53),2022-08-03 22:30:00+00:00,2022-08-03 22:40:00+00:00,artis_24_,-25947.0
889,artis_24_audio1_2022-08-03_22-00-00_(51),2022-08-03 22:00:00+00:00,2022-08-03 22:10:00+00:00,artis_24_,-24147.0
890,artis_24_audio1_2022-08-03_21-45-00_(50),2022-08-03 21:45:00+00:00,2022-08-03 21:55:00+00:00,artis_24_,-23247.0
891,artis_24_audio1_2022-08-03_23-00-00_(55),2022-08-03 23:00:00+00:00,2022-08-03 23:10:00+00:00,artis_24_,-27747.0
892,artis_24_audio1_2022-08-03_22-15-00_(52),2022-08-03 22:15:00+00:00,2022-08-03 22:25:00+00:00,artis_24_,-25047.0
893,artis_24_audio1_2022-08-04_00-15-00_(60),2022-08-04 00:15:00+00:00,2022-08-04 00:25:00+00:00,artis_24_,-32247.0
894,artis_24_audio1_2022-08-03_23-30-00_(57),2022-08-03 23:30:00+00:00,2022-08-03 23:40:00+00:00,artis_24_,-29547.0
895,artis_24_audio1_2022-08-04_02-15-00_(68),2022-08-04 02:15:00+00:00,2022-08-04 02:25:00+00:00,artis_24_,-39447.0
896,artis_24_audio1_2022-08-04_01-45-00_(66),2022-08-04 01:45:00+00:00,2022-08-04 01:55:00+00:00,artis_24_,-37647.0
897,artis_24_audio1_2022-08-04_01-15-00_(64),2022-08-04 01:15:00+00:00,2022-08-04 01:25:00+00:00,artis_24_,-35847.0
898,artis_24_audio1_2022-08-04_03-15-00_(72),2022-08-04 03:15:00+00:00,2022-08-04 03:25:00+00:00,artis_24_,-43047.0
899,artis_24_audio1_2022-08-04_03-00-00_(71),2022-08-04 03:00:00+00:00,2022-08-04 03:10:00+00:00,artis_24_,-42147.0
900,artis_24_audio1_2022-08-04_01-00-00_(63),2022-08-04 01:00:00+00:00,2022-08-04 01:10:00+00:00,artis_24_,-34947.0
901,artis_24_audio1_2022-08-04_03-30-00_(73),2022-08-04 03:30:00+00:00,2022-08-04 03:40:00+00:00,artis_24_,-43947.0
902,artis_24_audio1_2022-08-04_00-00-00_(59),2022-08-04 00:00:00+00:00,2022-08-04 00:10:00+00:00,artis_24_,-31347.0
903,artis_24_audio1_2022-08-04_04-45-00_(78),2022-08-04 04:45:00+00:00,2022-08-04 04:55:00+00:00,artis_24_,45891.0
904,artis_24_audio1_2022-08-04_03-45-00_(74),2022-08-04 03:45:00+00:00,2022-08-04 03:55:00+00:00,artis_24_,-44847.0
905,artis_24_audio1_2022-08-03_23-45-00_(58),2022-08-03 23:45:00+00:00,2022-08-03 23:55:00+00:00,artis_24_,-30447.0
906,artis_24_audio1_2022-08-04_06-30-00_(85),2022-08-04 06:30:00+00:00,2022-08-04 06:40:00+00:00,artis_24_,39591.0
907,artis_24_audio1_2022-08-04_07-15-00_(88),2022-08-04 07:15:00+00:00,2022-08-04 07:25:00+00:00,artis_24_,36891.0
908,artis_24_audio1_2022-08-04_05-30-00_(81),2022-08-04 05:30:00+00:00,2022-08-04 05:40:00+00:00,artis_24_,43191.0
